"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","1994","1994",4171.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","1995","1995",4495.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","1996","1996",4525.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","1997","1997",4595.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","1998","1998",4750.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","1999","1999",4803,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2000","2000",4633.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2001","2001",5283,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2002","2002",6665.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2003","2003",8423.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2004","2004",10296.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2005","2005",11206,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2006","2006",11447.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2007","2007",13907.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2008","2008",15739.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2009","2009",13029.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2010","2010",13092.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2011","2011",14118.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2012","2012",12888.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2013","2013",13667.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2014","2014",14201.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2015","2015",12483.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2016","2016",12820.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","HUN","Hungary","2017","2017",14201,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1970","1970",2538.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1971","1971",3203.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1972","1972",3955.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1973","1973",5356.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1974","1974",6936.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1975","1975",6358.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1976","1976",7470.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1977","1977",9809.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1978","1978",11070.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1979","1979",12453.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1980","1980",14602.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1981","1981",14913,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1982","1982",13508.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1983","1983",11498.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1984","1984",11782.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1985","1985",12178.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1986","1986",16163,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1987","1987",22120.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1988","1988",24089.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1989","1989",22102,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1990","1990",25008.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1991","1991",26405.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1992","1992",26722.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1993","1993",23230.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1994","1994",23662.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1995","1995",26239,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1996","1996",27261.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1997","1997",27842.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1998","1998",30847.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","1999","1999",32148.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2000","2000",31746,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2001","2001",28551.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2002","2002",32024.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2003","2003",39086.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2004","2004",46984.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2005","2005",56250.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2006","2006",56121.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2007","2007",68428.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2008","2008",55632.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2009","2009",40641,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2010","2010",41851.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2011","2011",46182,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2012","2012",44562.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2013","2013",48023.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2014","2014",52855.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2015","2015",51213.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2016","2016",60529.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ISL","Iceland","2017","2017",70664.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1970","1970",1488.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1971","1971",1706.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1972","1972",2083,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1973","1973",2427.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1974","1974",2519.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1975","1975",2977.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1976","1976",2923,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1977","1977",3431.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1978","1978",4405.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1979","1979",5436.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1980","1980",6379.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1981","1981",5993.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1982","1982",6168,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1983","1983",5922.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1984","1984",5698.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1985","1985",6019,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1986","1986",8122.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1987","1987",9593.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1988","1988",10728.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1989","1989",11189.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1990","1990",14048.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1991","1991",14104.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1992","1992",15734.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1993","1993",14674.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1994","1994",15922.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1995","1995",19181.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1996","1996",20860,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1997","1997",22543.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1998","1998",24263.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","1999","1999",26283.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2000","2000",26241.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2001","2001",28227,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2002","2002",32541.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2003","2003",41105.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2004","2004",47633,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2005","2005",50877.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2006","2006",54304.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2007","2007",61356.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2008","2008",61260.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2009","2009",52100.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2010","2010",48671.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2011","2011",52186.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2012","2012",49042.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2013","2013",51773.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2014","2014",55412.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2015","2015",61807.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2016","2016",64100.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","IRL","Ireland","2017","2017",69754.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1970","1970",2100,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1971","1971",2298.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1972","1972",2662.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1973","1973",3194.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1974","1974",3609.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1975","1975",4093.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1976","1976",4020.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1977","1977",4588.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1978","1978",5592,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1979","1979",6967.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1980","1980",8428.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1981","1981",7597.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1982","1982",7531.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1983","1983",7806.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1984","1984",7714.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1985","1985",7964,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1986","1986",11277.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1987","1987",14188.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1988","1988",15691.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1989","1989",16332,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1990","1990",20758.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1991","1991",21883.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1992","1992",23167.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1993","1993",18676.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1994","1994",19274.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1995","1995",20597,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1996","1996",23021.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1997","1997",21780.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1998","1998",22253,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","1999","1999",21936.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2000","2000",20051.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2001","2001",20400.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2002","2002",22197.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2003","2003",27386.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2004","2004",31175.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2005","2005",31958.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2006","2006",33409,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2007","2007",37696.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2008","2008",40641.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2009","2009",36974.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2010","2010",35849.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2011","2011",38334.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2012","2012",34814.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2013","2013",35370.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2014","2014",35396.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2015","2015",30180.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2016","2016",30669,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","ITA","Italy","2017","2017",31932.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1970","1970",2031.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1971","1971",2263.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1972","1972",2955.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1973","1973",3960.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1974","1974",4337.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1975","1975",4659.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1976","1976",5183,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1977","1977",6319,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1978","1978",8799.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1979","1979",9082.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1980","1980",9442.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1981","1981",10339,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1982","1982",9555.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1983","1983",10401.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1984","1984",10958.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1985","1985",11556.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1986","1986",17088.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1987","1987",20720.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1988","1988",25024.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1989","1989",24795.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1990","1990",25344.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1991","1991",28883.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1992","1992",31379.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1993","1993",35650.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1994","1994",39173.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1995","1995",43395,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1996","1996",38404.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1997","1997",34991.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1998","1998",31881.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","1999","1999",36010.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2000","2000",38506.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2001","2001",33808.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2002","2002",32291.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2003","2003",34835.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2004","2004",37710.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2005","2005",37219.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2006","2006",35421.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2007","2007",35266.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2008","2008",39332.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2009","2009",40860.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2010","2010",44512.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2011","2011",48167.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2012","2012",48617.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2013","2013",40464.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2014","2014",38121,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2015","2015",34580.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2016","2016",38991.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","JPN","Japan","2017","2017",38452.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1970","1970",279.1,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1971","1971",300.8,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1972","1972",323.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1973","1973",405.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1974","1974",561.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1975","1975",615.2,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1976","1976",830.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1977","1977",1050.9,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1978","1978",1398.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1979","1979",1773.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1980","1980",1704.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1981","1981",1870.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1982","1982",1977.6,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1983","1983",2180.5,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1984","1984",2390.7,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1985","1985",2457.3,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1986","1986",2803.4,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1987","1987",3511,,
"ECONPIBN","Gross domestic product","TCPPERMT","/capita, US$ exchange rate","KOR","Korea","1988","1988",4686.1,,
